2018-07-03T15:02:59.597,727854.0,727860.0,727781.0,1.217,0.0004,1790.67011078,1625.6348948,5110.15540613
2018-07-03T15:03:59.707,727120.0,727438.0,727120.0,0.01,0.41972354,1794.44935413,1564.61598296,5110.70163028
2018-07-03T15:04:59.147,727465.0,727467.0,727119.0,0.66401808,0.15,1794.88026569,1604.53852317,5109.73298933
2018-07-03T15:05:58.883,727467.0,727475.0,727467.0,0.52993056,0.02646715,1792.74117791,1599.59614821,5110.36450741
2018-07-03T15:06:59.18,727573.0,727573.0,727181.0,0.98990459,0.01,1793.1011773,1606.05650208,5110.70100053
2018-07-03T23:12:59.923,718240.0,718240.0,718156.0,0.0043,0.3,1795.70008077,1599.95947165,5090.09804352
2018-07-03T23:13:59.91,718693.0,718936.0,718465.0,0.58849198,0.3,1801.0648809,1604.43506456,5091.49242529
2018-07-03T23:14:59.707,718846.0,719156.0,718846.0,0.501,0.001,1802.77288064,1606.97909817,5092.34453225
2018-07-03T23:15:59.24,719211.0,719509.0,719053.0,0.50000013,0.1,1806.2398777,1611.93878759,5093.16518587
2018-07-03T23:16:59.257,719620.0,719633.0,719620.0,0.0062,0.000482,1795.05712331,1612.15359494,5094.75810766
2018-07-03T23:17:59.18,719929.0,720000.0,719850.0,11.329341,0.005,1813.01708853,1612.82917484,5095.32554173
2018-07-03T23:18:59.227,719446.0,719538.0,719440.0,0.99791333,0.34,1814.44140225,1611.82564386,5095.88809899
2018-07-03T23:19:59.913,719140.0,719522.0,719167.0,0.02,0.50000013,1815.53834296,1608.45549325,5099.04396696
2018-07-03T23:20:59.073,718976.0,718978.0,718857.0,1.30000026,0.21125496,1807.72742836,1608.95508957,5099.55661487
2018-07-03T23:21:59.603,718618.0,718544.0,718119.0,0.0185481,0.4614519,1809.16723689,1611.39168689,5102.50183959
2018-07-03T23:22:59.357,718747.0,718976.0,718861.0,0.001,0.3,1807.31603555,1614.95619891,5104.85446442
2018-07-03T23:23:59.433,718548.0,718851.0,718616.0,0.10242119,1.0,1807.60411011,1616.18676086,5108.56481735
2018-07-03T23:24:58.467,718708.0,718933.0,718708.0,0.55179214,0.2,1807.27970767,1607.80270053,5117.17283552
2018-07-03T23:25:59.577,719257.0,719723.0,719267.0,0.5874,0.01,1804.12628853,1614.68331114,5120.43247779
2018-07-03T23:26:58.937,719257.0,719257.0,719127.0,0.001,0.07,1814.05730072,1612.1125947,5122.10363659
2018-07-03T23:27:59.453,719300.0,719808.0,719303.0,0.79,0.06158522,1811.84050731,1614.64848739,5124.0114375
2018-07-03T23:28:59.14,719088.0,719262.0,719088.0,0.49673659,0.375812,1812.21986112,1609.7025824,5135.63362338
2018-07-03T23:29:58.97,718976.0,718976.0,718788.0,0.2829,0.33113354,1813.25548892,1612.67561543,5141.81335664
2018-07-03T23:30:50.08,718641.0,719218.0,718625.0,0.02,0.02,1813.19533599,1612.1472389,5142.56667454
2018-07-03T23:31:59.147,718312.0,718732.0,718328.0,0.1,0.3,1810.78838916,1611.25814732,5148.61531337
2018-07-03T23:32:59.49,718314.0,718314.0,718017.0,0.28701527,0.01,1812.89771644,1611.52744665,5151.87649926
2018-07-03T23:33:59.227,718314.0,718314.0,718001.0,0.05009527,1.12319,1810.61394381,1614.32667194,5155.93697077
2018-07-03T23:34:59.133,718629.0,718631.0,718319.0,1.10000026,1.703385,1809.79722537,1615.58255594,5155.90284178
2018-07-03T23:35:59.383,718833.0,718844.0,718772.0,0.3,0.01,1809.58450892,1614.99928918,5158.87704246
