2018-07-02T23:12:59.383,733929.0,734112.0,733929.0,0.0100324,0.09,1759.24328757,1641.85127507,6957.0635333
2018-07-02T23:13:59.697,733927.0,734050.0,733927.0,1.09600158,0.0008006,1763.62500954,1654.63718052,6956.86569765
2018-07-02T23:14:59.43,733846.0,733846.0,733839.0,0.88087975,0.0008993,1739.84672771,1657.35718091,6955.93078187
2018-07-02T23:15:59.32,733735.0,733839.0,733735.0,0.0089007,3.29e-05,1762.57069841,1657.75331457,6954.68822959
2018-07-02T23:16:59.493,733846.0,733846.0,733641.0,0.02,0.335,1759.30197289,1657.13867529,6954.15162288
2018-07-02T23:17:59.697,733783.0,733783.0,733612.0,0.0436,0.3337,1758.59079822,1657.5295637,6953.74995515
2018-07-02T23:18:59.59,733319.0,733527.0,733319.0,0.0457,3.29e-05,1761.10268517,1656.91800536,6955.9134188
2018-07-02T23:19:59.717,733372.0,733638.0,733372.0,0.3325,0.09,1761.72179796,1649.15220755,6956.78047847
2018-07-02T23:20:59.717,733001.0,733227.0,733000.0,0.0100324,0.1,1758.53554298,1658.89904877,6957.70404967
2018-07-02T23:21:59.763,733227.0,733227.0,733007.0,0.68025127,0.0100329,1766.38298124,1660.85043008,6956.65877249
2018-07-02T23:22:59.7,732979.0,733157.0,732955.0,0.39648541,3.29e-05,1765.80379564,1651.65341562,6956.37880786
2018-07-02T23:23:59.513,733153.0,733147.0,733059.0,1.06,0.0100329,1768.9608377,1659.83987473,6957.09472417
2018-07-02T23:24:59.403,732898.0,732898.0,732851.0,0.83531081,0.0100329,1770.55723877,1657.79239628,6956.17461566
2018-07-02T23:25:59.013,732945.0,733019.0,732702.0,0.45501031,0.3,1750.60076788,1657.83302231,6957.51613673
2018-07-02T23:26:59.25,732683.0,732824.0,732707.0,0.009,0.01,1771.01978788,1661.48259517,6954.47516752
2018-07-02T23:27:59.86,733019.0,732941.0,732799.0,0.89653028,0.0100329,1769.71479784,1657.07059508,6949.99697391
2018-07-02T23:28:59.72,732941.0,733019.0,732971.0,0.3692324,0.55,1767.85187717,1657.20352673,6940.38961165
2018-07-02T23:29:59.19,733076.0,733100.0,733000.0,0.001,0.1,1767.80987956,1657.87878682,6937.59160484
2018-07-02T23:30:58.847,733435.0,733435.0,733384.0,0.0053324,0.4999681,1755.75895957,1656.51395461,6934.01162941
2018-07-02T23:31:59.52,733319.0,733399.0,733319.0,1.55961054,3.29e-05,1760.9821052,1658.71602669,6932.12364997
2018-07-02T23:32:59.753,733012.0,733180.0,733015.0,0.53184758,0.30003,1771.12304298,1660.55052055,6931.79809953
2018-07-02T23:33:59.223,733214.0,733279.0,733214.0,0.0100324,0.40000013,1772.31102466,1661.65161225,6928.80169574
2018-07-02T23:34:58.893,733215.0,733215.0,733111.0,0.173378,0.0100329,1769.77819427,1650.94021447,6930.16985893
2018-07-02T23:35:59.067,733059.0,733323.0,733059.0,0.2532,3.29e-05,1771.89671466,1652.18086474,6926.92799012
2018-07-02T23:36:59.1,732960.0,733173.0,732956.0,0.3947,1.43000026,1756.00405466,1651.83489665,6927.91242432
2018-07-02T23:37:59.74,732985.0,733121.0,732985.0,1.99,0.13708268,1773.96269466,1650.71402222,6929.93322836
2018-07-02T23:38:59.113,732300.0,732443.0,732300.0,0.47931542,0.02,1769.89950689,1632.65535488,6939.81743927
2018-07-02T23:39:59.693,732891.0,732833.0,732695.0,0.5677,3.29e-05,1753.79406057,1642.10506079,6943.72673078
2018-07-02T23:41:00.273,732238.0,732499.0,732243.0,0.0100324,0.2189,1774.06726104,1645.59911727,6944.95744081
2018-07-02T23:41:59.82,732499.0,732499.0,732239.0,3.24e-05,0.02993719,1767.75040277,1645.67510609,6943.96347974
2018-07-02T23:42:59.557,732540.0,732602.0,732279.0,0.81780325,0.0100329,1766.43112421,1647.86406721,6940.71937974
2018-07-02T23:43:59.353,732299.0,732299.0,732227.0,0.4949376,3.29e-05,1772.83347854,1637.46176903,6939.65327023
2018-07-02T23:44:59.633,732234.0,732239.0,731967.0,0.0100324,0.0100329,1770.08982005,1644.55216144,6939.19119035
2018-07-02T23:45:59.167,732863.0,732891.0,732863.0,1.12,0.4849598,1766.73611936,1645.35064784,6939.47473781
2018-07-02T23:46:59.573,732587.0,732587.0,732539.0,0.42427198,0.0100329,1769.89179149,1644.78667852,6945.67433644
2018-07-02T23:47:59.247,732587.0,732587.0,732539.0,0.37352098,0.0100329,1768.08296294,1646.02946606,6942.68223829
2018-07-02T23:48:59.17,732316.0,732456.0,732317.0,0.415767,0.53,1767.32530569,1643.87084713,6921.70472786
2018-07-02T23:49:59.733,732599.0,732699.0,732591.0,0.13196468,0.0100329,1767.94867564,1645.25078487,6917.8371085
2018-07-02T23:50:59.343,732789.0,732789.0,732637.0,0.0198,0.2799,1766.12983096,1648.09561053,6916.58432398
2018-07-02T23:51:59.75,732851.0,732851.0,732819.0,0.110578,0.65029463,1763.08510044,1650.18265494,6915.63071386
2018-07-02T23:52:59.78,733169.0,733168.0,732903.0,0.407667,0.0100329,1765.77592723,1649.88876047,6914.51857716
2018-07-02T23:53:58.983,733014.0,733175.0,733014.0,0.0076994,0.001,1770.3869841,1649.93723394,6909.95526772
2018-07-02T23:54:59.72,733278.0,733277.0,733108.0,0.3719,0.01,1769.23053147,1649.38465467,6905.99793736
2018-07-02T23:55:59.347,733350.0,733350.0,733186.0,0.121929,0.80000013,1768.05546523,1650.47751041,6904.54210798
2018-07-02T23:56:59.657,733452.0,733487.0,733351.0,0.135769,0.45031463,1766.91634591,1646.71987459,6900.74501268
2018-07-02T23:57:59.347,733487.0,733488.0,733487.0,0.00498916,1.444102,1768.98609854,1649.22995796,6897.33473667
2018-07-02T23:58:59.473,733487.0,733517.0,733319.0,0.414627,0.0100329,1761.56864976,1649.64326215,6896.67151596
2018-07-02T23:59:59.99,733500.0,733472.0,733391.0,1.0,1.05,1766.43216672,1647.63282188,6896.50872533
2018-07-03T00:00:59.99,733053.0,733227.0,732957.0,0.11002551,0.3684,1770.05338195,1645.2820621,6896.24275193
2018-07-03T00:01:59.43,733300.0,733326.0,733300.0,0.01,0.0799786,1766.83374937,1643.64445873,6895.72977513
2018-07-03T00:02:59.85,733059.0,733245.0,733059.0,1.0,0.00935796,1766.3858274,1651.35107199,6895.93501379
2018-07-03T00:03:58.603,733331.0,733331.0,733041.0,3.24e-05,0.2675,1768.69941501,1645.50764748,6891.94769911
2018-07-03T00:04:59.79,733331.0,733331.0,733061.0,0.0157315,0.3075,1768.50235867,1656.26345028,6887.12631827
2018-07-03T00:05:59.26,732781.0,732999.0,732758.0,0.50000013,0.29,1770.98221553,1634.50353089,6888.34876977
2018-07-03T00:06:59.45,733000.0,732999.0,732747.0,0.4386,3.29e-05,1770.74717986,1652.60234593,6879.52712532
2018-07-03T00:07:59.357,732611.0,732863.0,732591.0,0.0100324,0.0100329,1773.55817999,1652.47672838,6873.83148424
2018-07-03T00:08:58.87,733052.0,733019.0,732925.0,1.10859013,1.0,1771.92077687,1652.8889201,6875.37560573
2018-07-03T00:09:59.027,733000.0,733063.0,733000.0,0.8458,0.076,1767.25328235,1660.059905,6875.53467611
2018-07-03T00:10:59.703,732925.0,732925.0,732903.0,0.2786041,0.0900329,1772.28339754,1649.82436355,6873.81017103
2018-07-03T00:11:59.64,732903.0,732903.0,732901.0,0.751767,0.19984605,1773.46268531,1652.97476736,6865.76432077
2018-07-03T00:12:59.063,732487.0,732716.0,732487.0,0.50000013,3.29e-05,1775.35365627,1654.52391893,6866.09594063
2018-07-03T00:13:59.827,732349.0,732603.0,732349.0,0.0100324,0.23,1771.03545241,1662.72740028,6873.16918919
2018-07-03T00:14:59.25,732268.0,732499.0,732300.0,3.24e-05,0.1,1773.3936846,1661.81485991,6864.26320712
2018-07-03T00:15:59.83,732268.0,732268.0,732133.0,0.75384204,0.60000013,1774.64156086,1659.46112303,6866.92872798
2018-07-03T00:16:59.11,732267.0,732267.0,732019.0,0.6744,0.0100329,1772.26239287,1656.76542546,6875.47686558
2018-07-03T00:17:59.613,732268.0,732268.0,732267.0,0.12471852,0.021,1769.67193948,1657.73177146,6874.98969377
2018-07-03T00:18:59.533,732154.0,732265.0,732154.0,0.6153,0.214,1768.39183348,1654.60733091,6871.32106377
2018-07-03T00:19:59.097,732047.0,732187.0,732114.0,0.0100324,0.3,1764.13185109,1648.0815161,6871.83693087
2018-07-03T00:20:59.363,732210.0,732343.0,732210.0,0.0100324,0.01,1771.41030092,1654.63995564,6872.55084437
2018-07-03T00:21:59.147,732375.0,732375.0,732254.0,0.024289,0.62,1769.51639021,1656.08381595,6870.35928657
2018-07-03T00:22:58.927,732429.0,732429.0,732280.0,0.373427,0.1,1770.55743151,1652.81293695,6869.42167391
2018-07-03T00:23:59.117,732336.0,732603.0,732345.0,0.0100324,0.48348785,1773.20752342,1654.69134772,6878.15254878
2018-07-03T00:24:59.43,732782.0,732800.0,732643.0,0.0131,0.02,1762.9635111,1654.26529121,6879.20401216
2018-07-03T00:25:59.603,732999.0,732999.0,732955.0,0.00840199,3.29e-05,1760.90924727,1653.30803689,6881.71067364
2018-07-03T00:26:59.243,732929.0,732836.0,732747.0,0.73134224,0.0100329,1761.16485426,1653.013907,6876.29602413
2018-07-03T00:27:59.34,732720.0,732720.0,732539.0,0.689,0.0050329,1763.88421228,1650.27312736,6864.10184124
2018-07-03T00:28:59.95,732700.0,732700.0,732542.0,0.60718175,0.246,1762.59098416,1655.9379768,6857.19861255
2018-07-03T00:29:59.373,733106.0,733123.0,733106.0,0.0100324,1.05266463,1757.39043518,1654.92108829,6851.09038444
2018-07-03T00:30:59.717,732760.0,732760.0,732496.0,0.49970828,0.4397,1768.61948545,1648.84154107,6847.77443389
2018-07-03T00:31:59.61,732827.0,732863.0,732827.0,3.24e-05,0.07,1765.30788775,1654.26736848,6842.29234209
2018-07-03T00:32:59.66,732827.0,732915.0,732667.0,0.0100324,0.1145,1767.40686292,1647.8618564,6840.29914912
2018-07-03T00:33:59.05,732950.0,732950.0,732695.0,0.18864055,0.0100329,1769.06252292,1651.46444124,6837.82314335
2018-07-03T00:34:59.69,733004.0,733019.0,732764.0,0.0100324,0.64885785,1767.64563837,1660.5315688,6836.53044859
2018-07-03T00:35:59.753,733004.0,733105.0,733004.0,0.01,0.025,1767.99763837,1661.01803115,6834.52208356
2018-07-03T00:36:59.677,733244.0,733218.0,733007.0,0.3,0.0100329,1765.17517077,1640.4619485,6831.78077816
2018-07-03T00:37:59.367,733332.0,733540.0,733267.0,0.0100324,0.0100329,1773.869486,1651.50393835,6830.24576076
2018-07-03T00:38:59.18,733332.0,733367.0,733163.0,0.09727273,1.47e-05,1775.63841393,1650.90792021,6829.44852862
2018-07-03T00:39:59.697,733059.0,733111.0,733007.0,2.4548524,3.29e-05,1783.50623633,1649.47270813,6829.41641252
